"","state","year","gov_party","hs_abs_diff","sen_abs_diff","divided_gov","gini","gop_pct","unemploy","foreign_born_pop","population","pc_income","bowen_legprof_firstdim","bowen_legprof_seconddim","sess_length","leg_realsalary","leg_expend","squire_2015","squire_2009","squire_2003","squire_1996","squire_1986","squire_1979","legprofscore","legprofscore2","counter","dem_leg_median","rep_leg_median","l_diffs","logpop","pct_fb","divided_gov_1993","gov_party_1993","legprofscore_1993","hs_abs_diff_1993","sen_abs_diff_1993","logpop_1993","pc_income_1993","unemploy_1993","pct_fb_1993","gini_1993","leg_realsalary_1993","sess_length_1993","leg_expend_1993","abs_diff","abs_diff_1993","hou_chamber","sen_chamber","h_diffs","s_diffs","hou_dem","hou_rep","sen_dem","sen_rep","st","house_term_limit_year","house_term_limit","senate_term_limit_year","senate_term_limit","house_term_limit_length","senate_tl_plus","average_term_limitedness_score","house_term_limitedness_score","senate_term_limitedness_score","term_limitedness","house_term_limitedness","senate_term_limitedness","l_diffs_lag","h_diffs_lag","s_diffs_lag"
"834","TN",2007,1,3.53535,1.51515,1,0.646744549274445,0.571981926,4.7,228927,"6200000",34.117,-0.68859798,0.36646155,91,37.41420508,477.5093689,0.136,0.118,0.116,0.117,0.135,0.149,0.118,0.116,133,-0.3835,0.959,1.3425,15.6400598500153,0.0369237096774194,0,1,0.117,13.63636,7.57576,15.4447510976946,19.53,6.30000019073486,0.017466862745098,0.561257779598236,49.17661914,91,327.2434082,2.52525,10.60606,-0.044,0.189,1.355,1.301,-0.404,0.951,-0.305,0.996,"TN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.3415,1.388,1.186
"835","TN",2008,1,3.53535,0,1,0.646907985210419,0.571981926,6.6,262995.2,"6200000",35.322,-0.68859798,0.36646155,91,37.41420508,477.5093689,0.136,0.118,0.116,0.117,0.135,0.149,0.118,0.116,133,-0.401,0.959,1.36,15.6400598500153,0.0424185806451613,0,1,0.117,13.63636,7.57576,15.4447510976946,19.53,6.30000019073486,0.017466862745098,0.561257779598236,49.17661914,91,327.2434082,1.767675,10.60606,-0.044,0.189,1.355,1.349,-0.404,0.951,-0.353,0.996,"TN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.3425,1.355,1.301
"836","TN",2011,0,15.30612,9.375,0,0.598038852214813,0.576314718,9,172002.9,"6398408",37.465,-0.74816728,0.42767689,84,36.48105859,477.0655823,0.136,0.118,0.116,0.117,0.135,0.149,0.118,0.118,132,-0.535,0.9515,1.4865,15.6715597673865,0.0268821400573393,0,1,0.117,13.63636,7.57576,15.4447510976946,19.53,6.30000019073486,0.017466862745098,0.561257779598236,49.17661914,91,327.2434082,12.34056,10.60606,0.796,0.758,1.537,1.412,-0.586,0.951,-0.444,0.968,"TN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.36,1.355,1.349
"837","TN",2012,0,15.30612,9.375,0,0.611896634101868,0.576314718,7.8,185001.8,"6455469",38.8,-0.74816728,0.42767689,84,36.48105859,477.0655823,0.136,0.118,0.116,0.117,0.135,0.149,0.136,0.118,131,-0.535,0.955,1.49,15.6804382364786,0.028658150166936,0,1,0.117,13.63636,7.57576,15.4447510976946,19.53,6.30000019073486,0.017466862745098,0.561257779598236,49.17661914,91,327.2434082,12.34056,10.60606,0.796,0.726,1.537,1.432,-0.586,0.951,-0.444,0.988,"TN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.4865,1.537,1.412
"838","TN",2013,0,21.4285714,28.7878788,0,0.599028408527374,0.603510715,7.8,198000.7,"6496130",38.838,-0.64743292,0.28177771,99.73999786,36.40195117,472.1335449,0.136,0.118,0.116,0.117,0.135,0.149,0.136,0.118,132,-0.559,0.9755,1.5345,15.6867171729387,0.0304797933538892,0,1,0.117,13.63636,7.57576,15.4447510976946,19.53,6.30000019073486,0.017466862745098,0.561257779598236,49.17661914,91,327.2434082,25.1082251,10.60606,0.851,0.94,1.571,1.395,-0.611,0.96,-0.366,1.029,"TN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.49,1.537,1.432
"839","TN",2014,0,22.4489796,28.7878788,0,0.607396990060806,0.603510715,6.5,322652,"6547779",40.156,-0.64743292,0.28177771,99.73999786,36.40195117,472.1335449,0.136,0.118,0.116,0.117,0.135,0.149,0.136,0.118,132,-0.564,0.977,1.541,15.69463646614,0.0492765562185285,0,1,0.117,13.63636,7.57576,15.4447510976946,19.53,6.30000019073486,0.017466862745098,0.561257779598236,49.17661914,91,327.2434082,25.6184292,10.60606,0.858,0.94,1.59,1.395,-0.63,0.96,-0.366,1.029,"TN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.5345,1.571,1.395
"840","TN",2015,0,23.7373737373737,31.8181818181818,0,0.609943449497225,0.603510715,5.8,314992,"6600299",42.156,-0.64743292,0.28177771,99.73999786,36.40195117,472.1335449,0.136,0.118,0.116,0.117,0.135,0.149,0.136,0.118,127,-0.592,0.961,1.553,15.7026255090008,0.0477238985688376,0,1,0.117,13.63636,7.57576,15.4447510976946,19.53,6.30000019073486,0.017466862745098,0.561257779598236,49.17661914,91,327.2434082,27.7777777777778,10.60606,0.863,0.94,1.551,1.606,-0.592,0.959,-0.613,0.993,"TN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.541,1.59,1.395
"841","TN",2016,0,23.7373737373737,34.8484848484848,0,0.61248990893364,0.603510715,4.7,315319,"6548009",43.338,-0.64743292,0.28177771,99.73999786,36.40195117,472.1335449,0.136,0.118,0.116,0.117,0.135,0.149,0.136,0.118,135,-0.63,0.9695,1.5995,15.6946715919377,0.0481549429757962,0,1,0.117,13.63636,7.57576,15.4447510976946,19.53,6.30000019073486,0.017466862745098,0.561257779598236,49.17661914,91,327.2434082,29.2929292929293,10.60606,0.878,0.94,1.574,1.646,-0.611,0.963,-0.656,0.99,"TN",3000,0,3000,0,8,0,0,0,0,0,0,0,1.553,1.551,1.606
"842","TX",1995,0,9.33333,4.83871,1,0.596627771854401,0.522421632,6.19999980926514,2212039,"19000000",21.177,-0.27452826,0.95364988,99.40000153,20.30825293,1215.834351,0.234,0.21,0.199,0.215,0.21,0.191,0.215,0.21,178,-0.526,1.075,1.601,16.7599495371307,0.116423105263158,0,1,0.215,12,8.06452,16.7058823158604,19.535,7.5,0.107610988888889,0.601891100406647,21.45888867,99.40000153,1174.971008,7.08602,10.03226,0.234,0.379,1.621,1.616,-0.508,1.113,-0.714,0.902,"TX",3000,0,3000,0,8,0,0,0,0,0,0,0,NA,NA,NA
"843","TX",1996,0,8,4.83871,1,0.617693960666656,0.522421632,6,2349559.6,"19000000",22.319,-0.27452826,0.95364988,99.40000153,20.30825293,1215.834351,0.234,0.21,0.199,0.215,0.21,0.191,0.215,0.215,178,-0.526,1.075,1.601,16.7599495371307,0.123661031578947,0,1,0.215,12,8.06452,16.7058823158604,19.535,7.5,0.107610988888889,0.601891100406647,21.45888867,99.40000153,1174.971008,6.419355,10.03226,0.234,0.379,1.621,1.616,-0.508,1.113,-0.714,0.902,"TX",3000,0,3000,0,8,0,0,0,0,0,0,0,1.601,1.621,1.616
"844","TX",1997,0,4.66667,4.83871,1,0.607194602489471,0.526606234,5.59999990463257,2487080.2,"20000000",23.825,-0.22960682,1.0191227,99.40000153,19.41387305,1287.706787,0.234,0.21,0.199,0.215,0.21,0.191,0.215,0.215,180,-0.656,1.147,1.803,16.8112428315183,0.12435401,0,1,0.215,12,8.06452,16.7058823158604,19.535,7.5,0.107610988888889,0.601891100406647,21.45888867,99.40000153,1174.971008,4.75269,10.03226,0.153,0.694,1.785,1.758,-0.61,1.175,-0.83,0.928,"TX",3000,0,3000,0,8,0,0,0,0,0,0,0,1.601,1.621,1.616
"845","TX",1998,0,4.66667,4.83871,1,0.607748866081238,0.526606234,5,2624600.8,"20000000",25.435,-0.22960682,1.0191227,99.40000153,19.41387305,1287.706787,0.234,0.21,0.199,0.215,0.21,0.191,0.215,0.215,180,-0.656,1.147,1.803,16.8112428315183,0.13123004,0,1,0.215,12,8.06452,16.7058823158604,19.535,7.5,0.107610988888889,0.601891100406647,21.45888867,99.40000153,1174.971008,4.75269,10.03226,0.153,0.694,1.785,1.758,-0.61,1.175,-0.83,0.928,"TX",3000,0,3000,0,8,0,0,0,0,0,0,0,1.803,1.785,1.758
"846","TX",1999,0,2,1.6129,1,0.611846387386322,0.526606234,4.80000019073486,2762121.4,"21000000",26.307,-0.088009834,1.1979667,99.40000153,18.5411123,1481.886353,0.234,0.21,0.199,0.215,0.21,0.191,0.215,0.215,180,-0.6755,1.196,1.8715,16.8600329956877,0.131529590476191,0,1,0.215,12,8.06452,16.7058823158604,19.535,7.5,0.107610988888889,0.601891100406647,21.45888867,99.40000153,1174.971008,1.80645,10.03226,0.234,0.657,1.88,1.833,-0.656,1.224,-0.871,0.962,"TX",3000,0,3000,0,8,0,0,0,0,0,0,0,1.803,1.785,1.758
"847","TX",2000,0,2,1.6129,1,0.617575526237488,0.526606234,4.5,2899642,"21000000",28.145,-0.088009834,1.1979667,99.40000153,18.5411123,1481.886353,0.234,0.21,0.199,0.215,0.21,0.191,0.199,0.215,180,-0.6755,1.196,1.8715,16.8600329956877,0.13807819047619,0,1,0.215,12,8.06452,16.7058823158604,19.535,7.5,0.107610988888889,0.601891100406647,21.45888867,99.40000153,1174.971008,1.80645,10.03226,0.234,0.657,1.88,1.833,-0.656,1.224,-0.871,0.962,"TX",3000,0,3000,0,8,0,0,0,0,0,0,0,1.8715,1.88,1.833
"848","TX",2001,0,2,1.6129,1,0.599790155887604,0.609562701,4.30000019073486,3050880.9,"21000000",29.394,-0.047540095,1.2589771,99.40000153,17.5921543,1549.017944,0.234,0.21,0.199,0.215,0.21,0.191,0.199,0.215,180,-0.689,1.179,1.868,16.8600329956877,0.145280042857143,0,1,0.215,12,8.06452,16.7058823158604,19.535,7.5,0.107610988888889,0.601891100406647,21.45888867,99.40000153,1174.971008,1.80645,10.03226,0.234,0.657,1.878,1.823,-0.664,1.214,-0.816,1.007,"TX",3000,0,3000,0,8,0,0,0,0,0,0,0,1.8715,1.88,1.833
"849","TX",2002,0,2.34899,1.6129,1,0.596433699131012,0.609562701,6,3202119.8,"22000000",29.204,-0.047540095,1.2589771,99.40000153,17.5921543,1549.017944,0.234,0.21,0.199,0.215,0.21,0.191,0.199,0.215,180,-0.689,1.179,1.868,16.9065530113226,0.1455509,0,1,0.215,12,8.06452,16.7058823158604,19.535,7.5,0.107610988888889,0.601891100406647,21.45888867,99.40000153,1174.971008,1.980945,10.03226,0.234,0.657,1.878,1.823,-0.664,1.214,-0.816,1.007,"TX",3000,0,3000,0,8,0,0,0,0,0,0,0,1.868,1.878,1.823
"850","TX",2003,0,8.66667,11.29032,0,0.606365740299225,0.609562701,6.69999980926514,3353358.7,"22000000",29.789,0.36531481,0.59026843,98.69000244,16.84391895,1497.098328,0.234,0.21,0.199,0.215,0.21,0.191,0.199,0.199,181,-0.759,1.1925,1.9515,16.9065530113226,0.152425395454545,0,1,0.215,12,8.06452,16.7058823158604,19.535,7.5,0.107610988888889,0.601891100406647,21.45888867,99.40000153,1174.971008,9.978495,10.03226,0.882,0.779,1.979,1.819,-0.756,1.223,-0.802,1.017,"TX",3000,0,3000,0,8,0,0,0,0,0,0,0,1.868,1.878,1.823
"851","TX",2004,0,8.66667,11.29032,0,0.624603569507599,0.609562701,6.40000009536743,3504597.6,"22000000",30.551,0.36531481,0.59026843,98.69000244,16.84391895,1497.098328,0.234,0.21,0.199,0.215,0.21,0.191,0.199,0.199,181,-0.759,1.1925,1.9515,16.9065530113226,0.159299890909091,0,1,0.215,12,8.06452,16.7058823158604,19.535,7.5,0.107610988888889,0.601891100406647,21.45888867,99.40000153,1174.971008,9.978495,10.03226,0.882,0.779,1.979,1.819,-0.756,1.223,-0.802,1.017,"TX",3000,0,3000,0,8,0,0,0,0,0,0,0,1.9515,1.979,1.819
"852","TX",2005,0,8,11.29032,0,0.640543341636658,0.615101919,5.5,3655836.5,"23000000",32.793,0.12370806,0.76683187,99.40000153,15.82664453,1432.824768,0.234,0.21,0.199,0.215,0.21,0.191,0.199,0.199,179,-0.819,1.186,2.005,16.9510047738934,0.158949413043478,0,1,0.215,12,8.06452,16.7058823158604,19.535,7.5,0.107610988888889,0.601891100406647,21.45888867,99.40000153,1174.971008,9.64516,10.03226,0.856,0.758,2.068,1.819,-0.846,1.222,-0.802,1.017,"TX",3000,0,3000,0,8,0,0,0,0,0,0,0,1.9515,1.979,1.819
"853","TX",2006,0,8.38926,11.29032,0,0.644621193408966,0.615101919,5,3807075.4,"23000000",35.008,0.12370806,0.76683187,99.40000153,15.82664453,1432.824768,0.234,0.21,0.199,0.215,0.21,0.191,0.21,0.199,179,-0.819,1.186,2.005,16.9510047738934,0.165525017391304,0,1,0.215,12,8.06452,16.7058823158604,19.535,7.5,0.107610988888889,0.601891100406647,21.45888867,99.40000153,1174.971008,9.83979,10.03226,0.856,0.758,2.068,1.819,-0.846,1.222,-0.802,1.017,"TX",3000,0,3000,0,8,0,0,0,0,0,0,0,2.005,2.068,1.819
